data_object,initial_completeness,technique_completeness,ml_algorithm,final_ml_value
default of credit card clients_x6,0.2006875,impute_random_forest,RandomForest,0.7946595498948246
default of credit card clients_x6,0.2006875,impute_cmeans,RandomForest,0.7930152682386336
default of credit card clients_x6,0.2006875,impute_standard,AdaBoost,0.7810798937064533
default of credit card clients_x6,0.2006875,impute_mean,AdaBoost,0.7822039309235205
default of credit card clients_x6,0.2006875,impute_median,AdaBoost,0.7810798937064533
default of credit card clients_x6,0.2006875,impute_random,AdaBoost,0.7788955916719233
default of credit card clients_x6,0.2006875,impute_knn,AdaBoost,0.7889087618266561
default of credit card clients_x6,0.2006875,impute_mice,AdaBoost,0.7917798576978634
default of credit card clients_x6,0.2006875,impute_linear_regression,AdaBoost,0.7916352086577497
default of credit card clients_x6,0.2006875,impute_random_forest,AdaBoost,0.7891074996068097
default of credit card clients_x6,0.2006875,impute_cmeans,AdaBoost,0.7870163490004591
default of credit card clients_x6,0.2006875,impute_standard,SVC,0.454732789488007
default of credit card clients_x6,0.2006875,impute_mean,SVC,0.4494267199741946
default of credit card clients_x6,0.2006875,impute_median,SVC,0.454732789488007
default of credit card clients_x6,0.2006875,impute_random,SVC,0.4527918186197216
default of credit card clients_x6,0.2006875,impute_knn,SVC,0.4922784861611556
default of credit card clients_x6,0.2006875,impute_mice,SVC,0.4554151259010127
default of credit card clients_x6,0.2006875,impute_linear_regression,SVC,0.4645216878375713
default of credit card clients_x6,0.2006875,impute_random_forest,SVC,0.5136100294294641
default of credit card clients_x6,0.2006875,impute_cmeans,SVC,0.4377652281786966
default of credit card clients_x6,0.15,impute_standard,DecisionTree,0.794426073915814
default of credit card clients_x6,0.15,impute_mean,DecisionTree,0.7944307034142738
default of credit card clients_x6,0.15,impute_median,DecisionTree,0.7943951095505961
default of credit card clients_x6,0.15,impute_random,DecisionTree,0.7879666298437371
default of credit card clients_x6,0.15,impute_knn,DecisionTree,0.7951983843122481
default of credit card clients_x6,0.15,impute_mice,DecisionTree,0.794944939916695
default of credit card clients_x6,0.15,impute_linear_regression,DecisionTree,0.794914895644427
default of credit card clients_x6,0.15,impute_random_forest,DecisionTree,0.7956103754417438
default of credit card clients_x6,0.15,impute_cmeans,DecisionTree,0.7948936236053868
default of credit card clients_x6,0.15,impute_standard,LogisticRegression,0.7597672494291039
default of credit card clients_x6,0.15,impute_mean,LogisticRegression,0.7598205721160501
default of credit card clients_x6,0.15,impute_median,LogisticRegression,0.7597672494291039
default of credit card clients_x6,0.15,impute_random,LogisticRegression,0.755533498142879
default of credit card clients_x6,0.15,impute_knn,LogisticRegression,0.763920555598243
default of credit card clients_x6,0.15,impute_mice,LogisticRegression,0.764053012917119
default of credit card clients_x6,0.15,impute_linear_regression,LogisticRegression,0.7640361827882565
default of credit card clients_x6,0.15,impute_random_forest,LogisticRegression,0.7659933362805303
default of credit card clients_x6,0.15,impute_cmeans,LogisticRegression,0.7639968826676793
default of credit card clients_x6,0.15,impute_standard,KNN,0.7887730944265201
default of credit card clients_x6,0.15,impute_mean,KNN,0.7888662333701258
default of credit card clients_x6,0.15,impute_median,KNN,0.7887730944265201
default of credit card clients_x6,0.15,impute_random,KNN,0.7821963802788483
default of credit card clients_x6,0.15,impute_knn,KNN,0.788476823122415
default of credit card clients_x6,0.15,impute_mice,KNN,0.7884380560037478
default of credit card clients_x6,0.15,impute_linear_regression,KNN,0.7884413008909756
default of credit card clients_x6,0.15,impute_random_forest,KNN,0.7892438459164134
default of credit card clients_x6,0.15,impute_cmeans,KNN,0.7882690476590728
default of credit card clients_x6,0.15,impute_standard,RandomForest,0.7951123583699136
default of credit card clients_x6,0.15,impute_mean,RandomForest,0.7949910956041681
default of credit card clients_x6,0.15,impute_median,RandomForest,0.794826238832759
default of credit card clients_x6,0.15,impute_random,RandomForest,0.7880581892311391
default of credit card clients_x6,0.15,impute_knn,RandomForest,0.7959647050034078
default of credit card clients_x6,0.15,impute_mice,RandomForest,0.7960771012078064
default of credit card clients_x6,0.15,impute_linear_regression,RandomForest,0.7959873538944289
default of credit card clients_x6,0.15,impute_random_forest,RandomForest,0.7961368528954138
default of credit card clients_x6,0.15,impute_cmeans,RandomForest,0.7950933033302422
default of credit card clients_x6,0.15,impute_standard,AdaBoost,0.7830831678544885
default of credit card clients_x6,0.15,impute_mean,AdaBoost,0.7849269299855481
default of credit card clients_x6,0.15,impute_median,AdaBoost,0.7830831678544885
default of credit card clients_x6,0.15,impute_random,AdaBoost,0.7813155050524742
default of credit card clients_x6,0.15,impute_knn,AdaBoost,0.7890858252844667
default of credit card clients_x6,0.15,impute_mice,AdaBoost,0.7926068235512662
default of credit card clients_x6,0.15,impute_linear_regression,AdaBoost,0.7927157711493498
default of credit card clients_x6,0.15,impute_random_forest,AdaBoost,0.7904926697199729
default of credit card clients_x6,0.15,impute_cmeans,AdaBoost,0.7879432338922538
default of credit card clients_x6,0.15,impute_standard,SVC,0.4449716993614396
default of credit card clients_x6,0.15,impute_mean,SVC,0.4731287083972981
default of credit card clients_x6,0.15,impute_median,SVC,0.4449716993614396
default of credit card clients_x6,0.15,impute_random,SVC,0.4689540824099294
default of credit card clients_x6,0.15,impute_knn,SVC,0.4920432552612024
default of credit card clients_x6,0.15,impute_mice,SVC,0.4808196531623956
default of credit card clients_x6,0.15,impute_linear_regression,SVC,0.4802712662307797
default of credit card clients_x6,0.15,impute_random_forest,SVC,0.4826644481722562
default of credit card clients_x6,0.15,impute_cmeans,SVC,0.4562741182470938
default of credit card clients_x6,0.099425,impute_standard,DecisionTree,0.7951560089065944
default of credit card clients_x6,0.099425,impute_mean,DecisionTree,0.7951563566770965
default of credit card clients_x6,0.099425,impute_median,DecisionTree,0.7951746445897302
default of credit card clients_x6,0.099425,impute_random,DecisionTree,0.7934862655715329
default of credit card clients_x6,0.099425,impute_knn,DecisionTree,0.7970243330035972
default of credit card clients_x6,0.099425,impute_mice,DecisionTree,0.7963294739063256
default of credit card clients_x6,0.099425,impute_linear_regression,DecisionTree,0.7964275458305737
default of credit card clients_x6,0.099425,impute_random_forest,DecisionTree,0.7964624676350001
default of credit card clients_x6,0.099425,impute_cmeans,DecisionTree,0.795575166075583
default of credit card clients_x6,0.099425,impute_standard,LogisticRegression,0.7626743825572369
default of credit card clients_x6,0.099425,impute_mean,LogisticRegression,0.7626815506171363
default of credit card clients_x6,0.099425,impute_median,LogisticRegression,0.7626743825572369
default of credit card clients_x6,0.099425,impute_random,LogisticRegression,0.757899346104697
default of credit card clients_x6,0.099425,impute_knn,LogisticRegression,0.7653608671751686
default of credit card clients_x6,0.099425,impute_mice,LogisticRegression,0.7656374636545052
default of credit card clients_x6,0.099425,impute_linear_regression,LogisticRegression,0.7656374636545052
default of credit card clients_x6,0.099425,impute_random_forest,LogisticRegression,0.766763497192792
default of credit card clients_x6,0.099425,impute_cmeans,LogisticRegression,0.7655674468913884
default of credit card clients_x6,0.099425,impute_standard,KNN,0.7899703303067933
default of credit card clients_x6,0.099425,impute_mean,KNN,0.7901317542645877
default of credit card clients_x6,0.099425,impute_median,KNN,0.7899703303067933
default of credit card clients_x6,0.099425,impute_random,KNN,0.7853675075908879
default of credit card clients_x6,0.099425,impute_knn,KNN,0.7899714734667873
default of credit card clients_x6,0.099425,impute_mice,KNN,0.789299216473318
default of credit card clients_x6,0.099425,impute_linear_regression,KNN,0.7892791185648904
default of credit card clients_x6,0.099425,impute_random_forest,KNN,0.7900854587934089
default of credit card clients_x6,0.099425,impute_cmeans,KNN,0.7895630004342822
default of credit card clients_x6,0.099425,impute_standard,RandomForest,0.7961989759084837
default of credit card clients_x6,0.099425,impute_mean,RandomForest,0.7959530583206367
default of credit card clients_x6,0.099425,impute_median,RandomForest,0.7960292729634193
default of credit card clients_x6,0.099425,impute_random,RandomForest,0.7925437979926813
default of credit card clients_x6,0.099425,impute_knn,RandomForest,0.7968272693663676
default of credit card clients_x6,0.099425,impute_mice,RandomForest,0.7967530793985876
default of credit card clients_x6,0.099425,impute_linear_regression,RandomForest,0.7970909505399504
default of credit card clients_x6,0.099425,impute_random_forest,RandomForest,0.7973592507311025
default of credit card clients_x6,0.099425,impute_cmeans,RandomForest,0.7958417351031309
default of credit card clients_x6,0.099425,impute_standard,AdaBoost,0.7862271488555965
default of credit card clients_x6,0.099425,impute_mean,AdaBoost,0.7870387747843556
default of credit card clients_x6,0.099425,impute_median,AdaBoost,0.7862271488555965
default of credit card clients_x6,0.099425,impute_random,AdaBoost,0.7844750570281802
default of credit card clients_x6,0.099425,impute_knn,AdaBoost,0.7910480220610424
default of credit card clients_x6,0.099425,impute_mice,AdaBoost,0.7919772403588774
default of credit card clients_x6,0.099425,impute_linear_regression,AdaBoost,0.7919598686038365
default of credit card clients_x6,0.099425,impute_random_forest,AdaBoost,0.7908778834654403
default of credit card clients_x6,0.099425,impute_cmeans,AdaBoost,0.7889967986423312
default of credit card clients_x6,0.099425,impute_standard,SVC,0.4757370479267379
default of credit card clients_x6,0.099425,impute_mean,SVC,0.4763026679383302
default of credit card clients_x6,0.099425,impute_median,SVC,0.4757370479267379
default of credit card clients_x6,0.099425,impute_random,SVC,0.4677732710887498
default of credit card clients_x6,0.099425,impute_knn,SVC,0.4916582847023738
default of credit card clients_x6,0.099425,impute_mice,SVC,0.5023486099424053
default of credit card clients_x6,0.099425,impute_linear_regression,SVC,0.5050527848199993
default of credit card clients_x6,0.099425,impute_random_forest,SVC,0.4840928386144452
default of credit card clients_x6,0.099425,impute_cmeans,SVC,0.4748820162421331
default of credit card clients_x6,0.0493625,impute_standard,DecisionTree,0.7974344683797312
default of credit card clients_x6,0.0493625,impute_mean,DecisionTree,0.7974448877718769
default of credit card clients_x6,0.0493625,impute_median,DecisionTree,0.7974436269189114
default of credit card clients_x6,0.0493625,impute_random,DecisionTree,0.7961039187007641
default of credit card clients_x6,0.0493625,impute_knn,DecisionTree,0.7984275067233642
default of credit card clients_x6,0.0493625,impute_mice,DecisionTree,0.7985209580529657
default of credit card clients_x6,0.0493625,impute_linear_regression,DecisionTree,0.7985456105649653
default of credit card clients_x6,0.0493625,impute_random_forest,DecisionTree,0.798287602404857
default of credit card clients_x6,0.0493625,impute_cmeans,DecisionTree,0.7975479967680285
default of credit card clients_x6,0.0493625,impute_standard,LogisticRegression,0.7645848744567051
default of credit card clients_x6,0.0493625,impute_mean,LogisticRegression,0.7646111766488891
default of credit card clients_x6,0.0493625,impute_median,LogisticRegression,0.7645848744567051
default of credit card clients_x6,0.0493625,impute_random,LogisticRegression,0.7615370443872033
default of credit card clients_x6,0.0493625,impute_knn,LogisticRegression,0.7669204611856636
default of credit card clients_x6,0.0493625,impute_mice,LogisticRegression,0.7669165021191146
default of credit card clients_x6,0.0493625,impute_linear_regression,LogisticRegression,0.7669138597597108
default of credit card clients_x6,0.0493625,impute_random_forest,LogisticRegression,0.7677829948167598
default of credit card clients_x6,0.0493625,impute_cmeans,LogisticRegression,0.7666669226110626
default of credit card clients_x6,0.0493625,impute_standard,KNN,0.7908751972090224
